DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester
7/22/22,"18,356","103,239","149,083","128,402","12,684","6,503","24,209","17,346","32,591","8,365","51,089","6,173","43,013","53,655","3,418","207,203","193,765","7,794","5,521","21,125","6,180","37,141","21,528","9,539"
7/23/22,"18,409","103,397","149,264","128,588","12,700","6,511","24,237","17,378","32,649","8,375","51,160","6,179","43,070","53,758","3,427","207,617","194,100","7,799","5,525","21,154","6,186","37,182","21,566","9,550"
7/24/22,"18,424","103,478","149,369","128,703","12,708","6,516","24,253","17,389","32,676","8,376","51,197","6,185","43,100","53,804","3,432","207,867","194,303","7,804","5,531","21,170","6,192","37,216","21,590","9,556"
7/25/22,"18,428","103,584","149,509","128,817","12,718","6,522","24,271","17,408","32,720","8,380","51,242","6,189","43,129","53,874","3,436","208,100","194,512","7,808","5,534","21,180","6,193","37,226","21,604","9,563"
7/26/22,"18,519","103,776","149,696","128,997","12,747","6,527","24,298","17,432","32,788","8,389","51,304","6,200","43,186","53,949","3,446","208,504","194,853","7,812","5,540","21,206","6,197","37,273","21,640","9,575"
7/27/22,"18,548","103,916","149,882","129,141","12,759","6,531","24,325","17,454","32,832","8,399","51,371","6,205","43,240","54,036","3,449","208,846","195,197","7,818","5,545","21,239","6,209","37,322","21,663","9,590"
7/28/22,"18,562","104,084","150,078","129,367","12,784","6,541","24,359","17,480","32,901","8,417","51,432","6,214","43,300","54,153","3,453","209,225","195,571","7,832","5,562","21,264","6,224","37,370","21,709","9,610"
7/29/22,"18,586","104,292","150,277","129,540","12,796","6,552","24,403","17,507","32,958","8,434","51,478","6,219","43,363","54,262","3,454","209,599","195,944","7,844","5,569","21,311","6,234","37,414","21,741","9,628"
7/30/22,"18,606","104,445","150,451","129,728","12,808","6,556","24,427","17,526","33,030","8,447","51,550","6,228","43,417","54,354","3,462","209,996","196,319","7,852","5,575","21,341","6,242","37,435","21,777","9,637"
7/31/22,"18,612","104,535","150,581","129,826","12,816","6,563","24,454","17,550","33,061","8,449","51,592","6,231","43,453","54,458","3,464","210,280","196,562","7,858","5,579","21,354","6,242","37,469","21,807","9,647"
8/1/22,"18,617","104,622","150,734","129,931","12,821","6,565","24,463","17,569","33,105","8,456","51,625","6,234","43,495","54,516","3,467","210,506","196,756","7,862","5,582","21,366","6,244","37,473","21,835","9,658"
8/2/22,"18,694","104,732","150,941","130,095","12,830","6,571","24,480","17,596","33,159","8,469","51,686","6,238","43,545","54,607","3,471","210,867","197,075","7,865","5,586","21,382","6,250","37,509","21,863","9,674"
8/3/22,"18,719","104,867","151,120","130,250","12,839","6,578","24,512","17,609","33,207","8,478","51,747","6,244","43,594","54,692","3,475","211,140","197,364","7,880","5,592","21,410","6,258","37,550","21,908","9,684"
8/4/22,"18,755","105,018","151,344","130,469","12,862","6,585","24,551","17,637","33,264","8,484","51,843","6,250","43,646","54,799","3,480","211,569","197,702","7,887","5,598","21,444","6,267","37,588","21,948","9,700"
8/5/22,"18,777","105,136","151,529","130,687","12,879","6,592","24,588","17,666","33,316","8,494","51,904","6,259","43,697","54,898","3,490","211,910","198,018","7,900","5,606","21,478","6,281","37,617","21,975","9,713"
8/6/22,"18,799","105,254","151,697","130,870","12,894","6,597","24,609","17,702","33,358","8,516","51,963","6,263","43,754","54,948","3,495","212,267","198,280","7,909","5,615","21,496","6,294","37,653","22,005","9,724"
8/7/22,"18,813","105,335","151,824","130,975","12,904","6,600","24,633","17,713","33,401","8,522","52,011","6,265","43,789","55,016","3,498","212,489","198,470","7,912","5,618","21,508","6,303","37,691","22,021","9,730"
8/8/22,"18,822","105,387","151,938","131,067","12,917","6,604","24,651","17,738","33,428","8,531","52,057","6,270","43,819","55,074","3,506","212,690","198,640","7,917","5,622","21,533","6,310","37,699","22,043","9,742"
8/9/22,"18,877","105,530","152,116","131,244","12,929","6,616","24,680","17,768","33,476","8,548","52,127","6,280","43,880","55,138","3,510","213,007","198,954","7,923","5,629","21,571","6,315","37,759","22,100","9,758"
8/10/22,"18,898","105,778","152,309","131,395","12,945","6,619","24,709","17,794","33,519","8,558","52,191","6,286","43,941","55,255","3,514","213,354","199,228","7,935","5,634","21,601","6,326","37,786","22,132","9,777"
8/11/22,"18,912","106,005","152,493","131,578","12,980","6,634","24,748","17,824","33,577","8,571","52,246","6,287","44,003","55,342","3,517","213,689","199,573","7,946","5,642","21,664","6,339","37,860","22,173","9,797"
8/12/22,"18,973","106,149","152,699","131,746","13,002","6,635","24,824","17,852","33,638","8,583","52,304","6,294","44,069","55,426","3,538","214,005","199,925","7,958","5,650","21,755","6,357","37,924","22,217","9,817"
8/13/22,"18,997","106,281","152,884","131,920","13,022","6,636","24,859","17,883","33,682","8,594","52,360","6,303","44,116","55,477","3,543","214,284","200,228","7,971","5,653","21,796","6,366","37,955","22,241","9,829"
8/14/22,"19,010","106,372","152,985","132,038","13,032","6,639","24,872","17,906","33,713","8,600","52,381","6,312","44,142","55,526","3,550","214,432","200,411","7,976","5,653","21,821","6,369","37,974","22,257","9,833"
8/15/22,"19,017","106,406","153,048","132,090","13,044","6,643","24,886","17,911","33,743","8,600","52,411","6,312","44,156","55,596","3,553","214,576","200,550","7,985","5,653","21,826","6,375","37,983","22,272","9,837"
8/16/22,"19,045","106,526","153,205","132,237","13,055","6,649","24,904","17,941","33,780","8,606","52,452","6,320","44,203","55,665","3,559","214,796","200,823","7,990","5,654","21,842","6,380","38,010","22,286","9,846"
8/17/22,"19,129","106,642","153,342","132,396","13,070","6,653","24,927","17,952","33,810","8,615","52,481","6,333","44,245","55,738","3,563","215,020","201,000","8,001","5,657","21,862","6,387","38,051","22,292","9,848"
8/18/22,"19,177","106,789","153,525","132,582","13,090","6,666","24,970","17,969","33,851","8,641","52,545","6,343","44,300","55,811","3,567","215,300","201,274","8,013","5,681","21,894","6,405","38,103","22,413","9,882"
8/19/22,"19,212","106,917","153,683","132,742","13,112","6,675","24,995","17,988","33,899","8,649","52,609","6,352","44,345","55,898","3,569","215,577","201,549","8,026","5,691","21,931","6,418","38,125","22,468","9,887"
8/20/22,"19,254","107,028","153,858","132,877","13,132","6,681","25,026","17,999","33,941","8,658","52,650","6,355","44,387","55,964","3,571","215,818","201,757","8,033","5,704","21,958","6,433","38,152","22,496","9,902"
8/21/22,"19,272","107,087","153,936","132,950","13,142","6,684","25,039","18,009","33,972","8,664","52,676","6,360","44,404","56,033","3,574","216,042","201,915","8,036","5,712","21,971","6,438","38,169","22,513","9,906"
8/22/22,"19,278","107,147","154,011","133,023","13,147","6,687","25,055","18,021","33,995","8,669","52,706","6,364","44,434","56,059","3,578","216,181","202,049","8,044","5,715","21,983","6,441","38,176","22,528","9,909"
8/23/22,"19,335","107,255","154,159","133,148","13,159","6,694","25,078","18,040","34,033","8,678","52,763","6,370","44,467","56,137","3,580","216,490","202,294","8,051","5,721","22,001","6,446","38,202","22,565","9,919"
8/24/22,"19,356","107,345","154,269","133,271","13,170","6,696","25,103","18,059","34,073","8,683","52,807","6,378","44,502","56,187","3,581","216,701","202,487","8,060","5,728","22,022","6,459","38,242","22,587","9,921"
8/25/22,"19,384","107,476","154,412","133,437","13,183","6,699","25,128","18,079","34,110","8,692","52,877","6,382","44,544","56,244","3,582","216,954","202,743","8,067","5,741","22,043","6,463","38,273","22,610","9,933"
8/26/22,"19,416","107,584","154,530","133,580","13,196","6,708","25,161","18,090","34,151","8,700","52,927","6,390","44,600","56,315","3,586","217,169","202,962","8,073","5,747","22,072","6,474","38,307","22,638","9,939"
8/27/22,"19,445","107,694","154,661","133,724","13,212","6,715","25,194","18,109","34,191","8,704","52,993","6,398","44,651","56,372","3,593","217,418","203,179","8,077","5,754","22,087","6,480","38,348","22,652","9,951"
8/28/22,"19,454","107,755","154,740","133,807","13,223","6,718","25,200","18,117","34,220","8,710","53,029","6,401","44,683","56,415","3,595","217,578","203,295","8,088","5,758","22,098","6,485","38,367","22,661","9,954"
8/29/22,"19,463","107,801","154,818","133,865","13,233","6,720","25,208","18,129","34,260","8,713","53,060","6,405","44,707","56,446","3,599","217,709","203,425","8,092","5,760","22,106","6,489","38,372","22,674","9,961"
8/30/22,"19,476","107,888","154,958","133,998","13,243","6,725","25,228","18,149","34,293","8,723","53,112","6,411","44,753","56,506","3,599","217,936","203,614","8,097","5,764","22,123","6,497","38,395","22,694","9,968"
8/31/22,"19,523","107,988","155,082","134,100","13,251","6,728","25,244","18,153","34,322","8,727","53,154","6,415","44,790","56,543","3,601","218,104","203,769","8,101","5,764","22,139","6,504","38,430","22,705","9,974"
9/1/22,"19,561","108,110","155,217","134,243","13,263","6,735","25,270","18,163","34,355","8,739","53,204","6,422","44,838","56,618","3,605","218,388","204,005","8,107","5,765","22,171","6,518","38,458","22,725","9,980"
9/2/22,"19,594","108,209","155,350","134,351","13,269","6,737","25,286","18,176","34,386","8,749","53,254","6,424","44,875","56,668","3,606","218,592","204,179","8,119","5,769","22,200","6,524","38,491","22,743","9,985"
9/3/22,"19,625","108,302","155,484","134,484","13,279","6,740","25,300","18,193","34,420","8,757","53,306","6,428","44,910","56,738","3,608","218,820","204,376","8,123","5,776","22,216","6,531","38,531","22,757","9,993"
9/4/22,"19,632","108,348","155,551","134,550","13,280","6,744","25,307","18,200","34,444","8,763","53,335","6,432","44,926","56,768","3,610","218,950","204,503","8,124","5,776","22,224","6,537","38,540","22,770","9,996"
9/5/22,"19,639","108,381","155,605","134,628","13,284","6,746","25,319","18,205","34,458","8,764","53,361","6,435","44,945","56,789","3,611","219,070","204,601","8,126","5,780","22,233","6,538","38,544","22,780","9,997"
9/6/22,"19,644","108,424","155,685","134,676","13,287","6,746","25,333","18,213","34,478","8,769","53,394","6,436","44,961","56,809","3,612","219,196","204,696","8,126","5,783","22,244","6,542","38,558","22,788","10,002"
9/7/22,"19,706","108,515","155,830","134,790","13,302","6,749","25,351","18,235","34,528","8,775","53,435","6,442","45,006","56,858","3,621","219,424","204,894","8,132","5,788","22,270","6,545","38,590","22,796","10,012"
9/8/22,"19,726","108,589","155,934","134,915","13,309","6,755","25,371","18,243","34,558","8,784","53,485","6,445","45,037","56,891","3,626","219,579","205,008","8,134","5,791","22,297","6,558","38,626","22,806","10,017"
9/9/22,"19,745","108,704","156,093","135,015","13,329","6,758","25,406","18,260","34,612","8,791","53,547","6,450","45,070","56,999","3,631","219,861","205,239","8,141","5,794","22,319","6,564","38,649","22,821","10,025"
9/10/22,"19,790","108,826","156,254","135,153","13,352","6,761","25,433","18,277","34,648","8,806","53,576","6,454","45,100","57,067","3,635","220,090","205,474","8,147","5,801","22,340","6,568","38,673","22,831","10,032"
9/11/22,"19,797","108,877","156,340","135,202","13,364","6,767","25,441","18,286","34,671","8,807","53,607","6,460","45,120","57,115","3,638","220,213","205,577","8,153","5,803","22,352","6,570","38,694","22,836","10,033"
9/12/22,"19,806","108,924","156,404","135,264","13,375","6,769","25,451","18,301","34,687","8,810","53,631","6,461","45,143","57,154","3,639","220,329","205,654","8,154","5,803","22,363","6,571","38,695","22,837","10,035"
9/13/22,"19,848","108,995","156,511","135,385","13,390","6,769","25,461","18,317","34,718","8,823","53,678","6,470","45,182","57,195","3,640","220,540","205,848","8,155","5,807","22,373","6,572","38,710","22,853","10,045"
9/14/22,"19,869","109,065","156,625","135,497","13,406","6,772","25,477","18,338","34,744","8,833","53,707","6,477","45,218","57,256","3,642","220,748","206,015","8,162","5,812","22,392","6,576","38,750","22,872","10,046"
9/15/22,"19,886","109,191","156,768","135,630","13,420","6,775","25,509","18,364","34,771","8,837","53,730","6,486","45,267","57,326","3,643","221,000","206,202","8,173","5,815","22,415","6,581","38,798","22,887","10,055"
9/16/22,"19,901","109,300","156,901","135,776","13,429","6,781","25,548","18,384","34,810","8,840","53,772","6,493","45,320","57,390","3,647","221,240","206,389","8,179","5,820","22,440","6,587","38,831","22,895","10,062"
9/17/22,"19,919","109,375","157,008","135,879","13,446","6,786","25,574","18,407","34,848","8,848","53,805","6,503","45,355","57,443","3,653","221,427","206,555","8,188","5,822","22,458","6,596","38,853","22,909","10,062"
9/18/22,"19,924","109,433","157,065","135,928","13,453","6,789","25,586","18,416","34,867","8,856","53,822","6,508","45,378","57,468","3,655","221,555","206,650","8,191","5,823","22,465","6,600","38,872","22,918","10,063"
9/19/22,"19,931","109,461","157,118","135,975","13,463","6,793","25,600","18,424","34,878","8,865","53,845","6,510","45,406","57,514","3,657","221,676","206,726","8,195","5,823","22,472","6,603","38,886","22,925","10,071"
9/20/22,"19,977","109,535","157,197","136,054","13,475","6,796","25,618","18,440","34,912","8,870","53,875","6,521","45,447","57,564","3,662","221,830","206,874","8,204","5,824","22,488","6,608","38,908","22,943","10,080"
9/21/22,"19,994","109,618","157,321","136,153","13,487","6,801","25,639","18,463","34,933","8,882","53,900","6,527","45,477","57,614","3,664","222,039","207,034","8,209","5,828","22,505","6,615","38,925","22,953","10,085"
9/22/22,"20,002","109,717","157,444","136,239","13,497","6,805","25,666","18,489","34,967","8,886","53,946","6,535","45,524","57,674","3,668","222,253","207,231","8,221","5,831","22,525","6,621","38,955","22,971","10,089"
9/23/22,"20,009","109,788","157,563","136,338","13,520","6,808","25,691","18,509","34,984","8,892","53,974","6,543","45,578","57,734","3,669","222,437","207,410","8,223","5,838","22,556","6,629","38,972","22,985","10,097"
9/24/22,"20,032","109,856","157,681","136,433","13,529","6,810","25,723","18,536","35,007","8,896","53,991","6,547","45,618","57,793","3,678","222,652","207,563","8,228","5,840","22,577","6,636","39,008","22,993","10,105"
9/25/22,"20,038","109,895","157,742","136,485","13,536","6,814","25,736","18,550","35,030","8,898","54,005","6,555","45,638","57,829","3,681","222,796","207,639","8,233","5,840","22,588","6,639","39,020","23,001","10,108"
9/26/22,"20,039","109,916","157,792","136,515","13,542","6,815","25,755","18,563","35,053","8,899","54,027","6,558","45,661","57,843","3,681","222,877","207,702","8,235","5,840","22,597","6,643","39,034","23,007","10,109"
9/27/22,"20,052","109,977","157,868","136,581","13,548","6,820","25,763","18,580","35,077","8,902","54,043","6,564","45,697","57,888","3,683","223,039","207,837","8,240","5,843","22,610","6,646","39,043","23,021","10,110"
9/28/22,"20,066","110,065","157,961","136,694","13,560","6,823","25,776","18,594","35,105","8,910","54,072","6,571","45,731","57,918","3,685","223,213","207,997","8,242","5,845","22,634","6,652","39,054","23,035","10,118"
9/29/22,"20,087","110,140","158,049","136,782","13,573","6,825","25,802","18,610","35,139","8,916","54,096","6,576","45,783","57,962","3,688","223,337","208,161","8,246","5,852","22,645","6,658","39,083","23,049","10,122"
9/30/22,"20,097","110,207","158,172","136,868","13,594","6,826","25,818","18,623","35,176","8,918","54,116","6,582","45,820","57,995","3,690","223,509","208,313","8,249","5,853","22,661","6,660","39,092","23,064","10,129"
